id ra dec z_peak lmass SFR_tot
201445 150.77492 2.7618506 1.8249 10.11 72.909
201452 150.48671 2.7611859 1.8964 10.72 90.567
201459 150.51039 2.7620604 1.9776 10.01 32.576
201464 150.72878 2.7621922 2.1128 10.58 79.656
201489 150.60188 2.7615759 1.9362 10.5 40.888
201490 150.68285 2.7616754 1.968 11.03 220.914
201500 150.54623 2.7620397 2.0172 10.86 199.703
201512 150.57013 2.7629628 1.9537 10.47 64.211
201519 150.71375 2.7626638 2.0244 10.87 44.286
201521 150.6964 2.7630048 1.8642 10.03 25.382
201525 150.45905 2.7628672 2.0292 10.66 2.808
201717 150.48305 2.7660162 2.1637 11.29 16.362
201735 150.56799 2.7659783 1.8338 10.67 11.49
201741 150.48373 2.7665541 1.9064 10.31 0.375
201770 150.44218 2.7643995 1.9662 10.45 27.868
201779 150.71902 2.7664249 1.9781 10.64 113.854
201801 150.47789 2.7668281 2.0052 10.11 28.933
201835 150.62323 2.7678635 2.1501 10.15 97.339
201906 150.37367 2.7687571 1.8217 10.08 0.649
201926 150.5752 2.7689712 1.8725 10.07 22.79
201933 150.66171 2.7687771 1.8433 10.5 54.609
201937 150.37846 2.7680728 1.9023 11.0 4.752
201945 150.54062 2.7683754 1.8744 11.06 9.725
201969 150.54176 2.7681344 1.9344 11.17 3.1
201988 150.37778 2.7694893 1.8626 10.16 9.556
202095 150.37701 2.7708044 2.0425 10.96 46.48
202099 150.68736 2.7714832 2.1321 10.57 40.836
202113 150.59283 2.7707644 1.8098 10.43 113.927
202216 150.57138 2.7719133 1.8396 10.16 93.907
202366 150.38419 2.7751017 2.0471 10.51 0.578
202392 150.39404 2.7747312 2.0432 10.55 44.141
202489 150.57765 2.7772758 2.1351 10.28 72.194
202516 150.57738 2.7772484 2.0661 10.28 36.271
202523 150.41429 2.7776012 1.8597 10.85 22.886
202599 150.57603 2.7786386 2.1016 11.17 185.782
202611 150.43288 2.7784615 1.8722 11.13 84.915
202615 150.73048 2.7793727 1.8347 10.72 139.284
202644 150.44588 2.7801018 2.1469 10.23 8.71
202647 150.7151 2.7803359 2.0796 10.42 76.746
202656 150.57648 2.7799747 1.8586 10.2 38.613
202672 150.40013 2.7801039 2.0085 10.33 43.9
202709 150.69324 2.7803035 2.0448 10.65 3.675
202731 150.44785 2.7812378 1.8511 10.41 57.708
202785 150.68745 2.782186 1.9327 10.91 0.641
202813 150.40433 2.7829661 2.0171 11.0 55.705
202912 150.45821 2.784507 2.0701 10.11 16.338
202932 150.66388 2.784291 1.9435 10.43 3.753
202953 150.45831 2.7846775 1.8292 10.22 60.013
202979 150.66602 2.7842307 1.9212 10.28 39.01
202982 150.3726 2.7847774 1.9506 10.71 2.819
202985 150.49493 2.7850883 1.9244 10.26 1.172
203049 150.5656 2.7862976 1.9513 10.14 3.368
203054 150.59218 2.7858207 2.0666 10.53 28.684
203115 150.39224 2.7870052 1.8971 10.5 0.258
203124 150.68211 2.785531 1.9673 11.02 684.534
203125 150.56714 2.787147 2.1467 10.39 72.03
203133 150.56523 2.7858467 1.9712 10.88 241.478
203176 150.7769 2.7883925 2.1431 10.11 83.285
203255 150.45087 2.7891548 1.9325 10.82 145.057
203326 150.49287 2.7900746 1.8123 10.49 122.49
203351 150.54306 2.7899895 1.9882 10.92 10.473
203377 150.65106 2.7908714 1.8544 10.25 96.49
203389 150.38788 2.7911859 2.1681 10.16 11.052
203391 150.6657 2.7908669 2.0589 11.21 247.112
203422 150.39365 2.7916791 1.9396 10.87 46.116
203424 150.45013 2.7918 1.8023 10.27 0.334
203446 150.45369 2.7918334 2.1441 10.36 5.126
203521 150.45435 2.7916379 1.932 11.27 23.252
203555 150.71266 2.7937064 1.8308 10.2 53.457
203593 150.4521 2.7932885 1.8432 10.95 20.581
203602 150.52095 2.7933662 1.9165 11.34 206.113
203612 150.55429 2.7945602 2.191 10.14 55.878
203613 150.67537 2.7940981 1.8489 10.21 71.193
203668 150.66977 2.7950084 1.8111 11.03 33.387
203715 150.42848 2.7951119 1.8968 10.51 132.013
203822 150.52119 2.7979634 1.895 10.55 7.942
203833 150.4512 2.7976651 1.9085 10.79 3.309
203874 150.53879 2.7982924 1.8609 10.67 112.05
203883 150.45036 2.7989783 1.8588 10.29 0.365
203911 150.65443 2.7984447 1.8106 11.06 46.366
203919 150.73264 2.7993152 2.1754 10.39 8.025
203933 150.43106 2.7995665 2.0495 10.91 222.055
203940 150.66434 2.7999222 1.9211 10.2 18.27
203974 150.7541 2.7994003 1.802 10.9 3.673
203999 150.45393 2.8008327 2.0172 10.36 0.441
204011 150.45384 2.8010328 1.8519 10.43 32.24
204038 150.4865 2.8008292 1.8111 10.51 67.025
204077 150.61443 2.8009522 1.9966 10.98 115.226
204089 150.45882 2.8014591 2.1787 10.85 3.095
204119 150.69212 2.8016512 1.9938 10.79 2.485
204144 150.49918 2.8026984 2.0338 10.72 60.68
204156 150.46469 2.8028576 1.9517 10.73 26.516
204164 150.50954 2.8022449 1.8828 10.42 29.756
204165 150.69617 2.8021748 1.9379 10.48 0.814
204183 150.69289 2.8027923 2.0657 11.0 2.758
204216 150.45161 2.8035076 2.0335 10.26 36.067
204217 150.69331 2.8031211 2.1555 10.62 2.838
204251 150.38492 2.8042541 1.8431 10.49 51.903
204307 150.67752 2.8049235 1.8359 10.59 87.25
204363 150.53197 2.8057692 2.0438 10.09 22.322
204411 150.64473 2.8077295 1.8044 11.17 314.131
204412 150.44434 2.8067851 1.9177 10.46 0.656
204455 150.53262 2.8075569 1.9186 10.4 64.701
204490 150.68228 2.8082325 1.8092 10.98 1.086
204524 150.74615 2.808388 1.8659 10.82 61.325
204665 150.16507 2.45084 1.9207 10.52 223.398
204705 150.10153 2.4520245 2.1932 10.07 19.944
204716 149.96294 2.4512999 1.9539 10.1 59.535
204721 150.35271 2.4511142 1.9233 10.27 95.667
204805 150.31721 2.4516191 1.9587 10.99 241.155
204836 149.94312 2.4529946 2.1295 10.12 31.088
204861 150.34572 2.4534781 2.1449 10.26 13.328
204878 150.1114 2.4530017 2.0725 11.15 130.529
204889 149.94138 2.4533975 2.1191 10.33 89.171
204925 150.18753 2.4540169 1.8271 10.16 38.029
204992 150.00417 2.4547994 1.9597 10.64 0.562
205190 150.00386 2.4571941 1.9689 10.98 5.515
205276 149.95934 2.4592538 2.0676 10.22 62.651
205279 150.0329 2.4586217 1.8896 10.35 93.447
205418 150.24004 2.4603865 1.8658 10.61 13.641
205456 150.04498 2.4594693 1.9737 11.3 16.741
205460 150.18925 2.4606159 1.8301 10.91 61.459
205478 150.22395 2.4612679 1.9119 10.64 1.142
205486 150.29961 2.4614973 1.8433 10.38 77.583
205593 150.33508 2.4622197 2.0567 10.95 157.25
205605 149.92381 2.4626639 2.0986 10.53 13.05
205624 150.28378 2.4624157 1.8591 10.43 72.436
205708 150.30318 2.4641464 1.9426 10.18 53.966
205728 150.01543 2.4640188 2.0271 10.64 143.547
205758 150.2569 2.464525 1.9492 10.05 48.095
205762 150.32137 2.4641929 1.9024 10.54 92.058
205817 150.17326 2.4643204 1.9066 10.65 222.325
205851 149.99973 2.4659767 2.0683 10.24 53.101
205863 150.31728 2.4658673 2.1112 10.92 9.411
205868 150.00072 2.4659107 1.8478 10.43 34.243
205913 150.22916 2.4658084 2.1693 10.82 146.787
205935 150.34212 2.4660842 1.8199 10.87 91.141
205992 150.02847 2.4678245 1.9067 10.02 1.799
206064 149.94038 2.4685798 1.9329 10.86 123.399
206109 150.1787 2.4694273 1.8288 10.29 55.181
206125 150.08708 2.4696796 2.1132 10.69 108.632
206209 150.28934 2.4706972 1.9462 10.2 26.775
206236 150.08089 2.4707611 1.9324 10.88 84.885
206291 149.95573 2.4719403 2.1224 10.19 25.371
206297 150.29056 2.4717543 2.024 10.63 2.208
206337 150.25537 2.4725058 2.1956 10.02 57.181
206354 150.19797 2.4728589 1.9234 10.25 91.097
206371 149.96205 2.4729197 1.9222 10.84 141.589
206383 150.02151 2.4732587 2.0003 10.25 2.589
206407 150.22076 2.4731438 2.0849 10.76 52.361
206510 149.9444 2.4749875 1.8098 10.11 67.93
206559 150.22253 2.4750345 1.8327 10.86 69.445
206575 149.96072 2.4742789 1.8479 10.63 174.817
206583 149.94531 2.4755921 2.1773 10.36 81.196
206628 149.93059 2.4749875 1.9921 10.32 18.217
206883 150.0746 2.4798851 2.1765 10.09 46.991
206899 150.21556 2.4797311 1.9678 10.35 36.028
206909 150.0043 2.4803016 1.9919 10.35 34.676
206924 149.91295 2.4806647 2.0948 10.32 75.213
206935 150.09207 2.4791036 1.8266 10.46 78.787
206961 150.13931 2.4807885 2.0114 10.51 0.476
206966 150.11179 2.4804151 2.0668 10.9 339.932
207025 149.91113 2.4819522 2.191 10.12 39.917
207080 150.18192 2.4819839 1.817 10.42 80.246
207084 150.13612 2.4815121 2.0479 10.92 51.405
207085 150.0498 2.4827936 2.0294 10.27 56.829
207096 150.19131 2.4802158 1.907 10.45 71.99
207104 150.13947 2.482533 1.8453 10.91 6.464
207108 150.07233 2.4829586 1.9487 10.29 91.766
207144 150.1395 2.4818728 1.9074 11.52 21.177
207158 150.27251 2.4833908 2.0081 10.94 73.372
207232 150.10394 2.4841764 1.8244 10.42 81.753
207240 150.27225 2.4838316 1.8082 11.03 79.693
207299 150.3143 2.4853966 1.835 10.46 1.467
207330 150.19751 2.4853742 2.1802 10.01 43.407
207338 150.19774 2.4857585 1.97 10.11 29.176
207387 150.26637 2.485805 2.0583 10.13 10.167
207490 150.20641 2.4870057 1.8614 10.64 41.959
207590 150.3502 2.4890327 1.8668 10.28 77.671
207601 150.21465 2.4885509 1.927 10.85 189.758
207644 149.95569 2.4896014 1.8043 10.63 1.315
207702 150.33517 2.4904158 1.8747 10.16 95.644
207743 149.97264 2.4910936 2.059 10.01 24.457
207754 150.21373 2.4907315 1.8426 10.48 153.989
207849 150.35689 2.4923944 2.1491 10.01 37.79
207908 150.08086 2.4934883 2.0571 10.19 1.569
207935 150.05891 2.493561 1.8108 10.4 84.241
207950 150.28008 2.4939058 2.043 10.4 36.066
207976 150.17216 2.4939387 1.9366 10.17 65.224
208020 150.04405 2.4937167 1.9714 10.98 15.316
208153 150.34846 2.4963946 1.9888 10.56 32.392
208180 150.00444 2.496309 2.1484 10.16 36.645
208200 150.05437 2.4970846 2.0245 10.14 37.366
208257 150.11536 2.4971206 1.8929 10.09 18.42
208574 149.9707 2.5014009 1.8698 10.61 1.196
208594 149.981 2.5014687 1.8326 10.34 47.235
208677 150.02356 2.5025072 1.9801 10.83 112.687
208780 150.18452 2.5045707 1.9508 10.5 101.472
208825 150.30646 2.5056024 2.1427 10.29 27.534
208831 150.0575 2.505276 1.8118 10.46 46.261
208859 149.96666 2.5055156 2.1436 10.68 86.387
208904 150.16931 2.5061197 1.945 10.19 65.787
208929 150.28622 2.5062711 2.1618 11.03 79.301
209110 150.05101 2.5081658 1.9005 11.07 61.326
209206 150.03732 2.5101118 1.8775 10.42 7.407
209247 149.99153 2.510262 2.065 10.52 95.989
209248 149.96379 2.5107219 1.8064 10.06 0.951
209277 149.99171 2.5107691 2.0626 10.78 103.767
209353 149.93878 2.5112576 1.8463 10.54 119.117
209384 150.36617 2.511858 1.8687 10.68 122.519
209399 150.21275 2.5126424 1.8479 10.06 30.124
209459 149.93407 2.512851 1.933 10.64 2.945
209484 150.25186 2.5127792 1.9899 10.89 2.117
209802 150.0412 2.5172634 2.1282 10.08 0.347
209845 150.06136 2.5171778 1.8864 10.58 2.508
209868 150.27692 2.5169897 1.8763 10.98 57.572
209877 150.12608 2.5177226 2.1902 10.22 76.724
209895 150.08414 2.5179138 1.8277 10.52 50.314
210180 150.33572 2.5215952 2.0001 10.06 44.007
210222 149.97519 2.5220928 1.8124 10.41 152.421
210377 150.28049 2.523623 1.8569 10.11 7.094
210452 150.34109 2.5249424 2.1958 10.64 3.772
210496 150.28081 2.5240159 1.9132 10.77 142.118
210605 150.2634 2.5262837 2.0656 10.33 2.278
210725 150.24945 2.5272532 1.9624 10.94 317.813
210797 150.05878 2.5284698 1.9562 10.03 30.957
210890 150.1131 2.5280213 2.1742 11.02 246.636
210900 150.09007 2.529597 1.9855 10.17 24.472
211124 150.24609 2.5327673 1.928 10.63 111.347
211191 150.26218 2.5335708 1.8438 10.1 40.027
211195 150.29655 2.5327363 1.9597 10.88 2.363
211272 150.18608 2.5339162 1.9595 10.85 3.992
211281 150.24933 2.5345602 1.8554 10.52 1.657
211306 150.1931 2.5346265 1.9254 10.4 61.975
211440 150.0825 2.5369117 1.8926 10.35 3.696
211534 150.22672 2.5375857 1.8023 10.9 40.495
211624 150.13266 2.5377648 1.9461 10.22 65.024
211657 150.00664 2.5390501 1.8059 10.25 89.97
211671 149.91197 2.5390401 1.8183 10.87 31.86
211714 150.17 2.5390303 1.8362 10.9 179.535
211735 149.91299 2.540242 2.12 10.73 100.894
211763 150.35704 2.5398555 2.1298 10.25 20.66
212029 150.04227 2.5428724 1.8623 10.49 127.811
212214 150.2574 2.5452309 1.8834 11.11 2.006
212237 150.23405 2.5461316 1.8782 10.68 27.063
212269 149.97089 2.5467808 1.8602 10.52 1.324
212308 150.04636 2.5475562 1.9917 10.17 2.842
212339 150.03952 2.5472703 2.1022 10.42 66.725
212369 150.22063 2.5475791 2.1772 10.48 83.735
212445 150.08099 2.5482006 2.1562 10.17 69.492
212517 149.97647 2.5502481 2.1066 10.13 4.101
212554 150.02222 2.5494301 2.1363 10.7 87.432
212640 149.99892 2.5518913 1.8433 10.5 0.619
212679 150.05888 2.5503614 1.9446 11.08 61.778
212717 150.03355 2.5520859 1.9353 10.33 26.355
212785 150.27243 2.5519214 1.8571 10.21 10.266
212876 150.25661 2.5530753 1.8028 10.22 36.831
212897 150.0296 2.5538275 2.0085 10.42 69.765
212910 149.94344 2.5538654 1.8771 10.26 30.604
212912 150.0845 2.5541873 1.9412 10.98 143.948
212954 149.98747 2.5547633 1.8496 10.15 31.114
212958 149.90263 2.5548651 1.8109 10.35 52.682
212994 150.07077 2.5552368 1.8146 10.47 0.924
213073 149.93703 2.556025 1.9767 10.13 3.454
213074 150.05623 2.5553956 2.0245 10.8 73.794
213104 150.05498 2.5558202 2.1859 10.82 104.923
213145 150.16449 2.5568221 1.8028 10.55 56.212
213191 150.13544 2.5568664 1.9206 10.63 228.734
213195 150.19327 2.5574977 1.9848 10.47 95.127
213232 150.05313 2.5576062 2.1464 10.4 83.284
213283 150.28065 2.5587864 1.8594 10.48 0.356
213322 150.07077 2.5586848 1.9713 10.03 35.769
213333 149.92216 2.5572681 1.9529 10.85 114.523
213466 150.31789 2.561095 1.8747 10.21 24.465
213478 150.04793 2.5600929 2.0222 10.39 63.184
213517 149.92236 2.5604956 2.0058 11.11 178.97
213563 150.3326 2.5616536 1.89 10.15 2.643
213578 149.9437 2.5602012 1.9812 10.46 79.193
213697 150.04861 2.5630424 1.84 10.16 37.122
213782 150.08864 2.5640938 1.8177 10.69 54.359
213796 150.22128 2.5643415 2.1849 10.35 28.292
213823 150.19119 2.5643914 2.1706 10.09 46.376
213937 150.20087 2.5661991 2.1574 10.44 57.266
213949 150.25844 2.5667524 1.8169 10.46 0.372
213956 150.09502 2.5664968 1.8629 10.25 39.817
213971 150.23489 2.5653956 1.8411 10.72 162.835
214080 150.36897 2.5674593 2.0715 10.29 74.416
214127 150.09036 2.5678511 1.8962 10.79 4.071
214132 150.258 2.5669868 1.8187 10.97 1.65
214157 150.20645 2.5680337 2.1576 10.45 94.946
214318 150.06667 2.5702698 1.8406 10.57 0.722
214403 149.94714 2.5717206 2.0161 10.52 95.69
214436 150.36382 2.5715301 2.171 10.81 214.275
214471 149.92223 2.571434 1.9349 10.26 44.797
214476 149.9445 2.5723717 2.1812 10.59 22.303
214478 150.2473 2.5720317 1.9517 10.83 197.432
214524 150.26485 2.571775 2.0144 11.26 296.771
214565 149.96956 2.5735745 1.8114 10.01 22.15
214576 149.92841 2.5732479 1.8127 10.64 10.221
214578 150.07172 2.5720897 1.927 11.17 213.368
214612 150.15501 2.5738411 2.0386 10.29 46.95
214724 149.97043 2.5750885 1.804 10.67 68.343
215006 150.04858 2.5782931 2.1732 10.4 91.535
215016 150.14494 2.5785949 1.9847 10.15 31.624
215026 150.13968 2.5787005 1.952 10.23 1.553
215034 150.34184 2.5792177 1.8229 10.18 0.527
215047 150.25964 2.5781605 2.1116 10.96 65.002
215136 150.06873 2.5802293 2.0247 10.68 62.92
215266 150.06955 2.582197 1.934 10.35 11.652
215270 150.14688 2.5789282 2.1614 10.06 33.557
215416 150.17026 2.5834262 2.1179 10.48 1.339
215467 150.07368 2.5838931 2.1766 10.75 2.247
215553 150.14255 2.5856147 1.9733 10.85 68.478
215613 150.31416 2.5840757 1.9489 10.84 224.771
215660 150.05763 2.5862269 1.8015 10.68 12.472
215721 150.22618 2.5870607 1.8258 10.01 87.127
215809 150.11987 2.5879173 1.9288 10.79 215.295
215833 150.22823 2.5883176 1.8293 10.83 13.473
215863 149.96971 2.5883985 1.8955 10.82 96.163
215912 149.97058 2.5899484 1.9953 10.83 150.535
215997 149.99185 2.5900505 1.8462 10.77 189.74
216047 150.35553 2.5909498 1.873 10.72 382.258
216184 149.96722 2.5926774 1.8876 11.31 45.399
216223 150.05409 2.5935879 1.9292 10.19 35.555
216308 150.17924 2.594599 1.9612 10.81 1.627
216472 149.94432 2.5963402 1.8801 10.98 206.144
216512 150.33456 2.5971019 2.0725 10.56 12.22
216539 150.32571 2.5955412 1.9046 10.93 7.344
216582 150.35397 2.5987618 2.0689 10.05 0.441
216636 150.27202 2.5981691 2.1199 10.45 47.002
216948 150.32518 2.6028154 2.121 10.51 0.455
217133 150.28236 2.6047881 1.8553 10.61 56.921
217143 150.01567 2.6047633 1.8698 10.21 76.577
217161 150.26659 2.6045294 1.8554 10.7 24.066
217207 150.01537 2.6050203 2.0558 11.04 113.834
217210 149.91298 2.6055357 1.8132 10.42 50.082
217218 150.16988 2.6055164 1.8196 10.31 0.866
217325 150.16525 2.6064639 1.8644 10.53 9.965
217485 150.36678 2.6092288 1.9497 10.67 0.559
217606 149.91287 2.6104195 1.8082 10.38 0.345
217618 150.05954 2.6106598 2.0115 10.29 20.496
217715 150.35519 2.6102524 1.8895 11.09 135.944
217738 150.13248 2.6117122 1.8187 10.62 1.945
217982 150.30733 2.6149495 2.0792 10.43 73.263
218006 150.27524 2.6144497 1.8826 10.41 129.798
218263 150.05923 2.6176624 1.9422 10.13 75.564
218344 150.18269 2.6185479 1.9052 10.39 48.459
218360 150.33566 2.6194131 1.8897 10.14 2.783
218463 150.03551 2.6205878 2.0498 10.11 40.166
218716 150.01677 2.6235609 2.1292 10.46 96.748
218811 150.14404 2.6240079 1.8567 10.05 34.791
218899 150.15948 2.6242092 1.821 10.16 42.48
218934 150.06686 2.6246762 2.0366 10.7 179.544
218955 150.32419 2.6259265 1.8366 10.46 8.491
219040 150.26248 2.6271937 1.8811 10.44 56.375
219058 150.31927 2.6272297 2.185 10.08 0.69
219101 150.14461 2.6274228 1.9154 10.66 35.921
219198 150.02104 2.6291256 1.9025 10.24 2.475
219237 150.28642 2.6299095 1.8141 10.43 19.467
219286 150.15031 2.6291964 1.9113 10.33 85.051
219297 150.10959 2.6302111 2.1323 10.69 59.075
219331 149.91547 2.6304617 1.9575 10.11 44.106
219338 150.28517 2.6303034 1.8462 10.74 140.61
219460 150.28143 2.6325557 2.1179 10.87 47.792
219462 150.34331 2.6321075 1.8706 10.53 1.811
219479 149.93585 2.6319387 2.0163 10.2 45.288
219494 149.93526 2.6326704 2.1995 10.51 123.792
219583 150.1154 2.6320887 1.8486 11.48 285.767
219689 149.99706 2.6352553 1.9119 10.43 1.192
219700 150.17046 2.6350977 2.0801 10.5 1.208
219736 150.2774 2.6348693 2.1992 10.84 186.763
219829 150.35585 2.6367545 2.0631 10.45 0.494
219884 149.99927 2.6371138 1.9208 10.84 2.697
219892 150.05814 2.6374145 2.0413 10.79 34.941
219910 150.31473 2.63781 1.87 10.02 30.488
219948 150.27629 2.6378045 1.9508 10.5 85.491
219970 149.96819 2.6379902 1.8412 10.12 55.055
220074 149.90404 2.640069 2.0614 10.3 55.89
220087 149.92383 2.6393337 1.8504 10.09 41.794
220113 150.30716 2.6402531 2.1606 10.91 146.565
220193 150.2202 2.6409123 1.8653 10.71 121.54
220260 150.03761 2.6418097 1.8273 10.68 189.641
220268 150.01247 2.6406894 2.0282 11.24 9.723
220288 149.9456 2.6427295 2.1302 10.08 19.39
220290 150.16405 2.6411731 2.1824 11.1 1.918
220332 149.9039 2.6421311 2.1293 11.07 119.169
220357 150.26941 2.6428554 2.0106 10.38 40.518
220372 150.2699 2.6432769 1.819 10.74 157.696
220380 150.2384 2.6434679 1.8105 10.07 27.489
220461 149.92265 2.6444957 1.9809 10.4 0.785
220599 149.93546 2.6467471 2.0785 10.48 89.557
220607 149.98656 2.646266 2.1014 10.42 59.499
220612 149.93541 2.646539 1.8728 10.36 18.654
220622 149.9744 2.6462612 1.948 10.6 140.538
220648 150.21863 2.6458707 1.8542 10.87 107.755
220699 150.16232 2.6458373 1.9073 10.84 31.226
220758 150.18198 2.6477103 1.8123 10.36 1.878
220857 150.20369 2.6479053 2.1153 10.63 54.952
220910 150.05095 2.6496055 2.1813 10.14 27.047
220959 150.19991 2.6500592 1.8356 10.11 40.551
221009 150.18073 2.6502838 2.0405 11.07 47.628
221019 150.34422 2.6512864 2.1997 10.11 55.24
221033 150.12471 2.6512127 1.952 10.79 0.634
221126 150.30956 2.6515355 1.8802 11.16 69.584
221142 150.21562 2.6523399 2.1705 10.15 11.418
221154 150.24983 2.6528928 1.8822 10.09 0.659
221164 149.98636 2.651804 2.0668 10.8 116.538
221238 150.2133 2.6536367 1.8113 10.06 57.768
221315 150.22659 2.6531494 1.8076 11.39 89.994
221411 149.90974 2.6553998 1.8079 10.03 35.958
221445 150.04407 2.6563859 1.8695 10.47 106.789
221454 150.04521 2.6564045 2.1118 10.38 48.406
221556 150.3625 2.6577978 2.0508 10.37 0.532
221628 150.0098 2.6578989 2.0029 11.04 232.016
221751 150.25186 2.6594472 1.8213 10.62 134.907
221861 150.21152 2.6609576 1.9582 10.56 63.996
221885 149.94801 2.6612685 1.8137 10.67 2.427
221897 149.95937 2.6599658 2.0175 11.14 143.23
221933 149.97878 2.6616895 1.9211 10.74 8.825
222019 149.94109 2.6628621 1.9645 10.92 28.792
222055 150.09074 2.6627703 1.8315 10.75 2.855
222126 150.26151 2.6639187 2.0595 10.7 122.034
222165 149.94113 2.6636374 2.1299 11.27 122.025
222358 150.11624 2.6662805 2.1134 10.19 10.054
222367 150.285 2.6669643 1.89 10.06 1.217
222378 149.93794 2.6669405 2.0422 10.03 81.424
222393 149.93652 2.6658926 2.0236 10.88 137.513
222405 150.08496 2.6666937 1.8967 10.26 91.308
222419 149.96852 2.6675737 2.0863 10.14 49.998
222477 150.33966 2.6678956 2.0424 10.52 92.553
222493 150.28854 2.6683748 2.0031 10.33 6.092
222574 150.19371 2.6697285 1.8883 10.04 18.196
222580 149.99435 2.6695056 1.9204 10.08 24.596
222641 149.93985 2.670655 1.9988 10.24 41.756
222718 150.04733 2.6709671 2.0172 10.83 153.386
222748 150.17751 2.671854 1.9134 10.15 0.697
222773 150.04713 2.6722243 2.0607 10.03 77.248
222832 150.05862 2.6724508 1.8006 10.75 91.566
222834 150.02396 2.67242 1.836 10.04 48.213
222846 149.93369 2.6724515 2.0144 10.43 144.137
222850 149.91016 2.672296 2.0633 10.7 216.037
222852 149.91351 2.6729057 1.8003 10.77 0.886
222854 150.04416 2.6730769 2.1783 10.44 67.719
222856 150.23482 2.6727605 1.8425 10.17 51.001
222874 150.03973 2.672992 1.8941 10.4 27.384
222876 149.90672 2.6706944 1.8402 10.75 144.541
222878 150.25015 2.6733918 2.0664 10.07 24.369
222915 149.93456 2.6728377 2.0062 10.32 81.682
222922 149.90906 2.6734231 1.8395 10.12 75.732
222950 150.00696 2.6732717 2.0669 10.18 32.128
223009 150.36781 2.6743257 1.8587 10.16 21.418
223097 150.18118 2.6748898 2.1539 11.18 167.168
223100 150.08569 2.6747682 2.159 10.06 40.242
223125 150.34848 2.6756189 2.1711 10.19 143.964
223131 150.15656 2.6757805 1.9108 10.6 16.691
223177 150.01964 2.6764393 1.9663 10.51 16.914
223190 149.92313 2.6766634 1.9057 10.65 1.606
223203 150.14127 2.6762533 1.8706 10.91 237.548
223205 150.30629 2.6768472 1.8869 10.66 8.566
223229 149.92514 2.6769125 2.161 10.22 55.067
223269 150.24059 2.6763117 1.8875 10.03 22.452
223301 149.92419 2.678185 1.8728 10.42 1.268
223318 149.92757 2.6781623 2.1633 10.01 23.726
223361 150.29214 2.6786194 1.9378 10.76 3.397
223406 149.94574 2.6796143 1.9891 10.23 34.713
223507 150.17072 2.6802635 2.139 10.05 53.676
223546 150.25168 2.6808856 2.0368 10.25 32.449
223615 150.34999 2.680697 1.8855 10.52 54.541
223637 150.19006 2.6813793 1.9396 10.75 32.9
223740 150.18864 2.6815026 1.8888 11.02 9.495
223759 150.04005 2.6825762 1.8665 10.1 75.88
223789 150.18532 2.6835377 2.1804 10.37 1.524
223845 150.05418 2.6833005 1.9015 10.17 30.01
223896 150.19565 2.6839335 1.8406 10.52 71.948
223936 150.00746 2.6841829 2.1089 10.58 113.565
223943 150.18643 2.6845789 1.8089 11.01 20.558
223966 150.15729 2.6847949 1.8108 10.72 1.52
224037 150.12682 2.6858287 2.1564 10.14 37.223
224066 150.19971 2.6864367 1.8255 10.38 7.246
224081 150.13318 2.6859553 2.0963 11.12 76.374
224102 150.15845 2.6853349 1.816 10.45 41.954
224118 150.26253 2.6868885 2.0615 10.48 11.515
224153 149.99846 2.6866281 2.0285 10.61 86.111
224164 150.33273 2.6877415 1.8485 10.11 0.566
224184 150.12698 2.6876702 2.1608 10.79 70.168
224235 150.0842 2.6877699 1.907 10.97 172.086
224238 150.19096 2.6848044 2.1321 11.29 129.184
224241 150.25137 2.688508 1.8384 10.73 0.51
224257 150.21255 2.6878097 1.9745 10.87 44.651
224266 150.21307 2.688051 2.0897 11.1 97.941
224309 150.08336 2.6885121 1.9412 11.11 132.384
224355 150.08125 2.6886506 1.8207 10.48 8.084
224454 150.08006 2.6908398 2.1739 10.81 0.549
224458 150.12914 2.6903448 2.1482 11.0 399.064
224484 150.36739 2.6903625 2.1982 10.16 3.002
224601 149.9841 2.6922505 1.8496 10.13 20.874
224609 150.10596 2.6909378 1.9774 10.95 26.092
224610 150.07326 2.6915836 2.0535 10.52 60.155
224621 150.31 2.692405 1.9643 10.01 34.421
224622 149.97543 2.6910186 1.8429 10.22 34.025
224641 150.17015 2.692281 2.0785 10.6 1.491
224693 150.0979 2.6929514 1.823 10.18 133.417
224753 149.98347 2.6928692 1.9315 10.82 2.279
224755 150.19293 2.6926577 1.8337 10.51 125.133
224775 149.9917 2.6936653 2.0073 10.65 132.285
224778 149.9921 2.6934731 2.0982 10.98 245.372
224783 150.2114 2.6943073 2.1617 10.01 23.344
224794 150.25249 2.6926131 1.8207 10.93 86.819
224828 150.07021 2.6946385 1.8892 10.64 2.764
224863 150.17142 2.6943145 1.8838 10.34 60.955
224865 150.07944 2.6936865 1.8562 10.9 33.28
224889 150.21129 2.6947148 1.893 10.76 3.452
224915 150.29453 2.6946409 1.9822 10.26 31.418
224993 149.93547 2.6961784 1.8719 10.24 46.876
225073 149.95401 2.6972499 1.938 10.21 0.528
225109 150.1449 2.696578 1.8077 10.57 107.009
225137 150.12598 2.6963682 2.0668 11.57 383.179
225144 150.2084 2.6974697 1.9929 10.52 189.426
225167 150.21849 2.6976364 1.9968 10.46 78.118
225177 150.09627 2.6979539 1.9264 10.47 4.617
225241 150.29874 2.6985178 1.8954 10.26 68.678
