id ra dec z_peak lmass SFR_tot
205770 150.31914 2.4577162 0.2252 10.71 9.061
205783 150.34138 2.4613104 0.3632 10.91 0.326
205797 149.9454 2.4617538 0.3584 10.63 0.315
205822 150.13719 2.4631352 0.5056 10.91 0.56
205855 149.97569 2.4614596 0.3549 10.81 12.873
205870 150.11899 2.457191 0.2537 10.8 33.737
205897 150.2151 2.4627502 0.4461 10.07 3.417
205934 150.14163 2.4645832 0.5075 10.5 0.527
206067 149.93945 2.4638553 0.353 10.3 1.596
206128 150.06795 2.4679127 0.404 10.05 2.225
206145 150.19472 2.4688778 0.4701 10.02 0.651
206159 150.23878 2.4653263 0.3668 11.02 0.28
206176 150.03496 2.4682231 0.3504 10.32 0.306
206409 150.00706 2.4707837 0.5356 10.43 9.675
206513 150.12035 2.4715679 0.499 10.87 4.291
206564 150.23149 2.474535 0.3834 10.04 0.408
206593 149.93001 2.4712563 0.3568 10.98 0.523
206629 150.23367 2.4760878 0.3719 10.92 1.216
206726 150.23048 2.4747849 0.3712 10.41 0.245
206738 149.9993 2.4744191 0.4969 10.7 16.477
206775 150.21539 2.4735367 0.3666 10.26 3.129
206787 150.11818 2.4744802 0.5072 11.08 1.743
206843 149.91872 2.4772265 0.3979 10.36 4.972
206916 150.01012 2.4737701 0.2159 10.95 0.447
206994 150.1192 2.4775393 0.358 10.54 7.502
207006 150.19453 2.4790504 0.504 10.46 0.206
207017 150.29803 2.4792173 0.352 10.09 2.614
207070 150.04175 2.4778855 0.2292 10.01 0.977
207121 150.19501 2.4803321 0.3717 10.03 3.047
207137 149.91594 2.4796438 0.267 10.34 2.519
207235 150.19215 2.48174 0.5161 10.62 6.552
207254 150.298 2.4841971 0.5934 10.08 0.351
207255 149.99603 2.4732635 0.3546 11.37 1.004
207264 149.99014 2.4808619 0.3442 10.41 1.648
207324 150.32504 2.4831786 0.3549 10.67 0.277
207350 150.17291 2.4749184 0.2179 10.41 2.989
207413 150.11287 2.4849064 0.4965 10.01 2.948
207416 150.35222 2.4851344 0.5694 10.33 2.635
207425 149.94855 2.4796562 0.2567 10.57 6.032
207435 150.0928 2.4818873 0.2497 10.8 2.563
207464 150.11111 2.4831314 0.3316 10.74 0.982
207475 150.23335 2.4762535 0.3689 11.45 1.362
207526 150.29819 2.4849875 0.3179 10.38 5.004
207569 150.09235 2.4820106 0.2513 11.01 7.702
207593 150.29971 2.4869354 0.3704 10.51 2.649
207832 150.11172 2.4910276 0.5037 10.12 0.776
207869 150.32768 2.4883718 0.5062 11.23 1.724
207893 150.22678 2.4879239 0.3667 10.72 0.295
207932 150.01968 2.4923005 0.5347 10.21 8.763
207967 150.32486 2.4840574 0.3521 11.47 1.339
207986 149.99301 2.4935374 0.4753 10.15 0.102
208038 149.99272 2.4926448 0.3696 10.69 0.381
208054 150.32906 2.4918582 0.3501 11.0 0.355
208059 150.25572 2.4932551 0.3635 10.17 0.149
208119 150.12994 2.4917581 0.4847 10.54 3.319
208128 149.93831 2.4946115 0.5523 10.06 11.243
208133 150.19659 2.4920101 0.3627 10.57 0.64
208247 150.33278 2.4941299 0.348 10.25 0.168
208302 150.23164 2.4952793 0.5551 10.32 5.779
208322 150.2131 2.4966505 0.5609 10.17 3.234
208437 150.07863 2.496444 0.2934 10.74 0.279
208442 149.98775 2.4955845 0.3729 10.79 0.483
208465 149.98328 2.4967318 0.3647 10.55 1.911
208478 150.17467 2.4975245 0.4863 10.04 1.062
208485 150.23058 2.4950156 0.3843 11.18 0.757
208492 150.02557 2.494118 0.2997 10.11 1.893
208525 150.10092 2.4983594 0.4306 10.29 0.454
208549 150.24178 2.498822 0.5002 10.45 6.111
208564 150.23688 2.4988706 0.3521 10.12 1.549
208567 150.0927 2.4986196 0.4275 10.57 0.534
208623 149.99695 2.4961879 0.3355 10.84 0.419
208634 150.34146 2.4980826 0.3374 10.14 2.14
208648 149.90218 2.4998744 0.5007 10.3 7.1
208713 149.96614 2.5013864 0.5203 10.75 2.97
208762 150.32542 2.4992969 0.2461 10.43 0.516
208863 150.01619 2.5017877 0.2096 10.01 1.107
208946 150.03305 2.5029385 0.3772 10.51 5.755
208982 150.10493 2.4983602 0.4948 10.78 2.594
208998 150.21811 2.5005724 0.324 11.0 0.747
209055 150.00494 2.5036287 0.3503 11.01 3.25
209058 149.96385 2.5057714 0.4399 10.6 0.271
209067 150.1469 2.5070155 0.56 10.18 1.306
209212 150.05998 2.5058377 0.4818 11.02 9.925
209227 150.01852 2.5059512 0.3338 10.3 4.212
209230 149.95459 2.5077643 0.3097 10.76 0.484
209253 149.91533 2.5100882 0.5933 10.05 0.044
209256 150.19881 2.5073254 0.4956 10.05 2.507
209298 150.13165 2.5020032 0.2396 10.62 0.783
209299 150.33791 2.5088887 0.4219 10.86 3.644
209359 150.18951 2.5075362 0.2124 10.19 2.602
209367 150.10378 2.5077021 0.5972 10.81 10.258
209406 150.0563 2.5113351 0.5899 10.18 2.976
209420 150.03004 2.504108 0.2201 10.37 2.013
209465 150.15254 2.5101595 0.4631 10.33 7.841
209616 150.2009 2.5111623 0.3728 10.62 0.28
209639 149.97318 2.508889 0.2629 10.49 0.234
209641 150.11705 2.513098 0.2604 10.08 1.308
209651 150.32262 2.5140617 0.5026 10.07 4.531
209688 150.31126 2.5119081 0.5084 11.18 0.894
209776 150.2245 2.5107162 0.5144 10.93 2.792
209828 150.06758 2.515507 0.4319 10.1 7.758
209885 150.24828 2.5131638 0.5161 11.39 1.096
209886 150.21881 2.5152133 0.5075 10.7 0.267
209946 149.95259 2.5163405 0.5874 10.08 21.305
209967 149.91888 2.5180097 0.5926 10.09 0.099
209976 150.31888 2.5182359 0.502 10.05 2.825
209987 150.11739 2.5159557 0.3006 10.31 0.47
210032 150.04883 2.5163043 0.3954 10.75 4.635
210133 150.30617 2.5157194 0.5106 11.04 0.602
210298 150.32199 2.5211771 0.5015 10.3 0.217
210328 150.07961 2.5197427 0.3434 10.46 0.302
210358 150.23241 2.5196192 0.5817 11.03 16.072
210360 149.95255 2.5218785 0.5956 10.28 3.767
210484 150.26588 2.5230353 0.4761 10.07 0.247
210509 150.03477 2.5221858 0.3738 10.68 0.212
210531 149.91614 2.5237577 0.3163 10.34 0.122
210596 150.31715 2.5219212 0.51 11.09 0.616
210656 150.32314 2.5160463 0.5187 10.58 9.24
210657 150.29356 2.5228353 0.3059 10.79 2.025
210671 150.22023 2.524574 0.3581 10.12 7.416
210773 150.06924 2.5232284 0.5028 10.76 1.834
210802 150.22858 2.523927 0.3771 10.75 25.621
210899 150.25977 2.5287471 0.5433 10.18 10.115
210994 149.93451 2.5279577 0.4539 10.3 5.369
211044 150.04279 2.5301967 0.5414 10.32 5.334
211060 150.31082 2.528259 0.5092 10.78 1.864
211152 150.25914 2.5280986 0.4659 10.95 19.503
211157 150.12209 2.5258029 0.5985 10.96 2.376
211235 150.092 2.531822 0.505 10.07 2.075
211331 150.13054 2.5299177 0.2699 10.2 0.743
211364 150.20079 2.5289774 0.2178 10.7 1.247
211398 150.31714 2.5314684 0.5038 10.6 1.987
211469 150.06477 2.5357041 0.5262 10.07 0.108
211550 150.24176 2.5358591 0.3598 10.14 4.935
211553 150.1058 2.5361309 0.4939 10.53 0.252
211593 149.97459 2.535162 0.2311 10.48 3.447
211597 150.1163 2.5364735 0.3474 10.03 0.182
211663 150.28441 2.5369885 0.3167 10.26 0.482
211722 149.92651 2.5392113 0.5531 10.04 2.85
211771 149.92406 2.5384305 0.5464 10.65 0.418
211806 150.34546 2.5387356 0.3335 10.28 5.2
211807 149.92232 2.5394678 0.5561 10.11 3.435
211887 150.18929 2.5411444 0.5129 10.21 0.152
211911 150.06345 2.5363879 0.226 10.06 0.163
211978 150.18646 2.5409093 0.5997 10.68 0.648
212070 150.24593 2.5419295 0.5844 10.15 3.092
212169 150.09161 2.5373235 0.2529 10.45 1.752
212170 150.29375 2.5406203 0.3475 10.67 17.507
212253 150.2222 2.5448966 0.5797 10.16 9.697
212385 150.10516 2.545105 0.4857 10.07 2.174
212394 150.09895 2.5447638 0.3517 10.43 0.877
212407 150.00217 2.5438881 0.3489 10.39 5.156
212457 150.12315 2.5467515 0.4995 10.6 0.684
212578 150.10435 2.5469024 0.4985 10.76 3.813
212651 150.0437 2.5493326 0.2935 10.22 0.175
212680 150.22406 2.5481429 0.2162 10.19 1.53
212685 149.91873 2.5482213 0.4708 10.88 3.073
212758 150.15044 2.5503964 0.3537 10.28 0.17
212762 150.02946 2.5501862 0.25 10.33 0.283
212833 150.33302 2.550225 0.3153 10.04 4.017
212836 150.25189 2.5512362 0.5119 10.28 4.004
212848 149.9337 2.5504613 0.4238 10.74 2.439
212907 149.95982 2.5458963 0.2488 10.6 3.835
212960 150.09052 2.5527143 0.2982 10.13 2.751
212966 150.04652 2.5529804 0.4666 10.35 5.672
213033 150.12579 2.550957 0.3554 10.87 1.086
213035 150.2645 2.5501702 0.2433 10.11 0.883
213072 149.92657 2.5528924 0.5132 10.24 2.96
213110 150.15286 2.5547695 0.4948 10.1 0.462
213132 150.13023 2.5502734 0.2534 10.86 0.603
213154 150.11693 2.5552385 0.5077 10.55 0.276
213173 150.21619 2.5552816 0.5136 10.37 0.828
213249 150.1076 2.5565205 0.4979 10.44 0.171
213267 150.07468 2.5568454 0.4913 10.17 0.516
213281 150.10754 2.5575244 0.5035 10.08 0.206
213290 150.19138 2.556963 0.5183 10.71 0.347
213319 150.27213 2.5565395 0.2794 10.03 0.903
213323 150.01826 2.5546992 0.3849 10.56 1.383
213335 149.91399 2.5550725 0.2489 10.32 0.659
213339 150.26776 2.5520685 0.2653 10.88 2.084
213348 150.17346 2.555244 0.4222 11.0 0.363
213381 150.16591 2.5571628 0.5057 10.51 0.461
213488 150.08344 2.5590711 0.4983 10.63 4.83
213489 150.09491 2.5595729 0.478 10.24 4.402
213569 150.1176 2.5589383 0.5104 10.81 0.872
213570 150.3318 2.5606382 0.5946 10.31 0.398
213644 150.17094 2.5609515 0.4231 10.12 1.671
213712 150.16434 2.5620916 0.5019 10.33 0.274
213721 150.11263 2.5561283 0.5034 11.64 2.625
213768 149.91214 2.5603678 0.4023 10.31 2.947
213775 150.11336 2.5614481 0.5025 10.25 0.2
213791 150.12012 2.5615003 0.4804 10.54 9.583
213811 150.33392 2.5634542 0.4173 10.14 1.45
213837 150.19894 2.5624325 0.5117 10.7 0.454
213873 150.0638 2.5635247 0.497 10.43 1.712
213930 150.17137 2.5640273 0.5908 10.41 3.591
213950 149.93446 2.5645349 0.3891 10.17 9.221
213954 150.32466 2.5637808 0.3958 10.59 0.471
214014 150.32669 2.5645211 0.4167 10.27 5.003
214028 150.24042 2.5647705 0.2269 10.09 0.145
214071 150.11497 2.5658238 0.4933 10.76 1.073
214144 149.97067 2.5642748 0.2953 10.27 0.512
214169 150.14191 2.5660658 0.4969 10.41 4.843
214181 150.11909 2.5661895 0.4105 10.72 0.504
214202 150.11308 2.5670545 0.5438 10.71 7.562
214209 150.13164 2.567353 0.502 10.75 0.74
214252 150.12714 2.5667593 0.4868 10.58 7.567
214258 150.26787 2.5688157 0.4698 10.15 4.602
214402 150.11046 2.5688517 0.323 10.07 3.289
214505 150.29839 2.5703824 0.4162 10.53 8.358
214509 150.17065 2.5669177 0.4057 11.27 1.25
214600 150.03119 2.568778 0.3261 10.58 8.796
214703 150.24242 2.5713713 0.408 10.96 0.432
214745 149.96713 2.5658214 0.3024 11.12 0.667
214778 150.23993 2.562788 0.2165 11.3 0.71
214809 149.97398 2.5715528 0.3003 10.51 2.414
214823 150.33412 2.5675874 0.3904 11.31 1.069
214843 150.33707 2.575268 0.3221 10.06 0.177
214902 150.10094 2.5727103 0.4036 10.74 1.183
214952 149.91014 2.5733502 0.2483 10.57 0.616
215002 150.05746 2.5770721 0.552 10.06 1.574
215003 149.98639 2.5749178 0.4011 10.66 1.193
215036 150.0471 2.577337 0.5051 10.28 0.388
215051 150.0768 2.5778196 0.4974 10.22 0.206
215096 149.97556 2.5787578 0.4016 10.28 0.844
215128 150.23082 2.5781715 0.5909 10.02 77.358
215146 150.33728 2.5757406 0.4191 10.75 0.904
215235 150.02524 2.5735583 0.3833 11.06 7.036
215316 150.25827 2.5809815 0.4476 10.16 5.854
215400 150.12102 2.5813699 0.4809 10.25 10.127
215455 149.97977 2.5836329 0.5833 10.14 0.075
215519 150.19083 2.5834298 0.5961 10.29 0.222
215544 150.2506 2.583194 0.3088 10.2 0.094
215656 149.96867 2.5832932 0.3279 10.62 9.342
215724 149.97527 2.5780275 0.2477 11.06 0.807
215860 150.077 2.5842009 0.503 11.13 1.815
215873 150.06831 2.5874815 0.4864 10.68 0.407
216070 149.99681 2.5896025 0.5336 10.65 1.974
216197 150.06763 2.5863328 0.5023 11.6 1.937
216204 150.13869 2.5906093 0.3492 10.31 0.144
216236 150.20827 2.5898981 0.367 10.51 3.766
216249 150.21594 2.5901821 0.4031 10.53 3.189
216260 150.12064 2.5909395 0.354 10.35 0.246
216289 149.93759 2.5892792 0.2774 10.01 2.914
216357 150.21658 2.5914209 0.512 10.41 15.679
216372 150.14893 2.593188 0.5189 10.29 4.492
216401 149.99667 2.5924537 0.2162 10.43 0.289
216531 150.1514 2.5927374 0.406 10.86 3.254
216538 150.13432 2.5965815 0.483 10.01 2.33
216544 150.18719 2.5929182 0.2968 10.64 0.254
216545 150.05032 2.5941441 0.3666 10.7 0.456
216551 150.3299 2.5945225 0.4889 10.84 0.538
216552 150.30499 2.5932047 0.2255 10.17 3.653
216586 150.01913 2.5954301 0.3162 10.31 1.245
216596 150.34256 2.5950403 0.365 10.33 4.44
216660 150.31149 2.5954461 0.3986 10.09 2.112
216661 149.92073 2.5936968 0.2523 10.63 0.356
216793 149.94756 2.5982778 0.3323 10.11 1.071
216846 150.36035 2.5996177 0.5099 10.14 5.648
216848 150.16782 2.5976269 0.2687 10.24 2.194
216871 150.34543 2.599303 0.5515 10.26 6.372
216977 150.12906 2.5956349 0.3979 11.33 4.193
217007 149.94525 2.6001372 0.3256 10.31 2.548
217052 149.91722 2.6014152 0.2544 10.18 0.218
217086 150.1404 2.6021359 0.5083 10.37 1.498
217090 150.133 2.6021481 0.5122 10.22 8.978
217215 150.05392 2.6032743 0.5042 10.08 0.259
217230 149.94296 2.6006634 0.3348 11.06 0.448
217273 150.1194 2.5995793 0.3414 10.24 1.818
217333 150.34052 2.6045206 0.5722 10.51 4.769
217346 150.34184 2.6055849 0.4484 10.35 5.462
217412 149.91473 2.6013503 0.2835 10.15 1.469
217436 149.91908 2.6009941 0.2558 11.36 5.299
217461 150.21533 2.6019349 0.4102 11.25 1.229
217481 149.93547 2.6042383 0.3292 11.02 0.32
217502 150.14325 2.6027045 0.3545 11.2 1.512
217536 150.31427 2.6050158 0.3592 10.03 3.189
217547 150.15173 2.6067705 0.5039 10.68 1.41
217581 149.90327 2.6060472 0.2541 10.65 0.402
217601 149.94167 2.6069717 0.3406 10.22 0.198
217634 150.03815 2.6081791 0.3559 10.46 0.309
217644 150.35384 2.6081479 0.2235 10.09 0.2
217652 150.05238 2.6078293 0.4042 10.21 3.641
217689 150.30658 2.606982 0.3226 11.1 0.556
217700 149.91544 2.6083646 0.4909 10.2 5.013
217839 149.92371 2.6085956 0.3347 11.02 0.425
217848 150.25993 2.6127579 0.583 10.05 5.074
217855 150.15808 2.6074419 0.513 10.16 2.59
217886 149.93803 2.6062608 0.3453 11.32 0.992
217933 150.0463 2.6128516 0.5029 10.2 0.305
217954 149.90794 2.6089323 0.2712 10.91 7.851
218080 149.93848 2.610528 0.3333 11.08 0.441
218250 149.9402 2.6156409 0.3583 10.5 1.025
218294 150.09724 2.6164966 0.3531 10.19 0.148
218305 150.28268 2.6101446 0.2182 10.52 4.416
218325 150.19965 2.6168158 0.4132 10.2 0.205
218394 150.16083 2.6167724 0.5203 10.72 1.015
218659 150.11551 2.6211262 0.516 10.2 1.983
218683 149.99019 2.6200354 0.3017 10.32 2.068
218779 149.9677 2.6186302 0.3421 10.76 3.686
218784 150.08005 2.6220331 0.5421 10.19 18.921
218950 150.08791 2.6225371 0.3455 10.39 0.38
218960 150.10545 2.6255331 0.5475 10.04 0.113
218987 150.31868 2.6232088 0.522 10.52 17.089
218988 150.12662 2.6249557 0.5043 10.02 0.093
219154 150.34529 2.624572 0.3654 10.57 0.613
219181 150.27168 2.6273582 0.5139 10.46 0.283
219182 150.12733 2.6224923 0.5158 11.27 0.767
219196 150.03845 2.6261449 0.4966 10.71 10.096
219281 149.94865 2.6275482 0.5977 10.32 5.823
219298 149.90186 2.6279461 0.3395 10.22 1.788
219306 150.11328 2.6293788 0.5029 10.22 4.223
219510 150.07481 2.6243143 0.5146 10.69 10.891
219541 150.05106 2.6296 0.4137 10.7 7.825
219612 150.08546 2.6317239 0.3466 10.03 0.175
219623 150.0977 2.632705 0.501 10.32 1.555
219630 150.08359 2.6312437 0.3534 10.78 0.367
219645 149.9391 2.6309638 0.3351 10.95 0.897
219679 150.35886 2.6323724 0.3715 10.06 2.802
219685 150.27972 2.6301291 0.4089 10.66 12.07
219844 150.04964 2.6358316 0.5092 10.08 6.816
219954 150.02211 2.631459 0.3418 10.6 0.564
219961 150.28459 2.6362858 0.4891 10.29 7.344
219986 150.13805 2.6372323 0.5871 10.14 3.381
219990 150.21603 2.6361482 0.4996 10.15 1.28
220023 150.20906 2.6380522 0.4612 10.07 3.73
220038 150.08531 2.6348307 0.3578 10.7 0.391
220075 150.10054 2.6367064 0.3405 10.15 0.917
220088 150.3555 2.6392574 0.4854 10.05 0.335
220124 149.97829 2.6375856 0.2617 10.27 0.305
220143 150.16679 2.636766 0.2999 10.01 2.712
220251 149.94104 2.6395292 0.3332 10.39 0.157
220321 149.98611 2.6362607 0.3525 10.81 1.866
220322 150.0343 2.6411324 0.5784 10.03 14.768
220401 150.11407 2.6402943 0.5554 10.75 18.705
220427 150.07594 2.6420991 0.5362 10.6 0.524
220455 150.27698 2.6427774 0.4699 10.35 2.518
220489 149.97786 2.6411495 0.4956 10.73 0.924
220507 150.01826 2.640497 0.3282 10.65 5.076
220510 150.09946 2.6433282 0.502 10.27 10.02
220643 150.03632 2.6448507 0.508 10.39 0.34
220875 149.96809 2.6443093 0.2653 10.66 3.132
220884 150.35571 2.6483202 0.4588 10.18 0.227
221018 150.06065 2.6479573 0.4574 10.44 5.128
221082 150.36794 2.6487031 0.3959 10.64 0.439
221084 150.34697 2.6489246 0.3848 10.02 0.122
221087 150.03519 2.6490369 0.496 10.49 5.708
221093 149.97575 2.647805 0.4309 10.63 0.547
221194 150.35796 2.6491992 0.3895 10.61 0.209
221218 150.11258 2.650583 0.3575 10.47 0.225
221239 150.22482 2.6496601 0.2695 10.2 0.166
221308 150.33032 2.6513374 0.5189 11.14 1.747
221318 150.03587 2.6487172 0.4936 10.9 1.213
221334 150.09361 2.6520844 0.3479 10.49 0.233
221391 150.05022 2.6538813 0.576 10.04 4.415
221431 150.35571 2.6477091 0.3894 11.22 0.594
221463 150.27858 2.6551096 0.4364 10.22 11.083
221478 150.33299 2.6489375 0.3304 10.7 8.012
221489 150.33801 2.649555 0.3639 10.97 4.193
221522 150.22707 2.6514442 0.2746 10.57 5.726
221543 150.15944 2.6517735 0.4254 11.1 0.489
221578 150.30244 2.6540711 0.3113 10.3 1.844
221621 150.15852 2.6567094 0.4243 10.1 2.598
221674 150.19357 2.6533415 0.2491 10.5 0.227
221689 150.0023 2.6564391 0.4909 10.76 1.276
221779 150.06044 2.6585858 0.4739 10.17 2.433
221800 150.29904 2.6573744 0.5194 10.92 0.424
221833 150.06277 2.6575789 0.4329 10.94 0.391
221844 150.037 2.6594508 0.4282 10.24 7.124
221974 149.96873 2.6604822 0.4135 10.16 7.682
222022 150.34654 2.6585958 0.2122 10.3 4.17
222025 150.35931 2.6605103 0.3944 10.95 0.721
222046 150.00853 2.6604295 0.2527 10.01 1.561
222058 150.06805 2.6616371 0.4281 10.03 2.68
222124 150.34904 2.6594927 0.2145 10.25 7.673
222181 150.32637 2.6597495 0.4149 10.91 0.465
222198 150.35959 2.6594808 0.4204 11.09 1.062
222235 150.06207 2.6594446 0.4415 11.04 8.205
222347 150.01118 2.6639917 0.2538 10.34 0.18
222364 150.29443 2.6626351 0.4915 10.79 12.725
222386 150.26933 2.6645386 0.3539 10.69 0.565
222466 150.09563 2.6614013 0.3553 11.5 1.343
222482 150.1064 2.6666205 0.499 10.13 5.267
222506 150.33707 2.6671221 0.501 10.4 12.56
222518 149.90872 2.6672995 0.5617 10.32 18.675
222544 150.34114 2.6680436 0.4878 10.11 3.753
222566 149.93597 2.6668372 0.4622 10.56 20.33
222622 150.27094 2.6683774 0.3968 10.23 2.401
222762 150.11789 2.668993 0.3301 10.34 6.33
222768 150.18468 2.6683023 0.4425 10.05 5.641
222828 150.18678 2.670738 0.2537 10.19 0.112
222907 150.26257 2.6708379 0.2725 10.53 2.123
222929 150.13406 2.6724994 0.357 10.26 0.298
222941 150.09731 2.6704288 0.2651 10.15 2.667
222961 150.14209 2.671391 0.3672 10.54 0.395
223104 150.26428 2.6725895 0.2679 10.25 0.204
223133 150.14113 2.6728406 0.4846 10.35 5.442
223149 150.02286 2.6673648 0.2305 10.91 6.818
223211 150.12344 2.6717334 0.2465 10.76 1.469
223223 149.94003 2.6745234 0.4767 10.07 2.115
223286 150.13466 2.6723564 0.3569 11.02 0.87
223287 150.09224 2.6769261 0.4865 10.02 0.39
223291 150.31593 2.6754446 0.2509 10.35 0.162
223327 150.28493 2.674942 0.2585 10.47 1.387
223342 150.26334 2.6719275 0.2685 11.28 1.272
223392 150.07423 2.6767051 0.2647 10.12 1.735
223412 150.2711 2.675097 0.2693 10.42 0.573
223451 150.20605 2.6729126 0.3011 10.93 1.467
223476 150.35866 2.6783803 0.3971 10.03 3.476
223523 149.97469 2.6787167 0.5593 10.4 19.601
223585 150.28415 2.6791296 0.4008 10.22 7.507
223602 149.99557 2.677161 0.4619 10.2 7.797
223727 150.10854 2.6807408 0.3502 10.44 0.152
223807 150.10243 2.6810634 0.4749 10.26 2.641
223814 149.96268 2.6795108 0.3572 10.73 0.571
223881 150.20557 2.6819198 0.5211 10.68 5.083
223885 150.33205 2.6833718 0.5052 10.26 0.256
223922 150.11221 2.6832774 0.3515 10.1 0.094
223986 150.16449 2.6820438 0.2567 10.06 3.927
224007 150.32576 2.684711 0.5089 10.09 5.182
224062 150.02271 2.682981 0.423 10.79 0.344
224101 150.19336 2.6830418 0.3082 10.47 15.482
224407 150.14124 2.6864965 0.3432 10.27 0.172
224545 150.02861 2.6887712 0.3333 10.09 2.502
224549 150.12347 2.6888907 0.3398 10.64 0.161
224564 150.07878 2.6891999 0.3574 10.4 0.651
224595 150.19186 2.6849339 0.3723 10.75 20.926
224631 150.17577 2.6864448 0.518 10.88 7.841
224640 150.01221 2.6907916 0.4998 10.19 7.729
224718 150.10657 2.6867409 0.3474 10.78 1.758
224727 150.32069 2.6909621 0.396 10.26 0.175
224728 150.01125 2.688303 0.5195 11.23 0.623
224729 150.25458 2.6893425 0.3675 10.91 0.624
224730 150.11652 2.6923072 0.3538 10.2 0.095
224821 150.15778 2.6922576 0.4584 10.63 6.461
224881 150.24796 2.6933744 0.3956 10.08 0.204
224897 150.11784 2.684263 0.3532 11.79 3.439
224928 150.14336 2.686846 0.3927 11.56 1.742
224947 150.29071 2.6944005 0.5238 10.2 5.592
224961 149.95847 2.6937752 0.5273 10.12 5.561
224984 150.21309 2.6944451 0.5139 10.15 5.973
224992 149.94574 2.6934919 0.5021 10.57 4.515
225145 150.06972 2.6967678 0.5208 10.02 1.714
225202 150.32906 2.6961539 0.4924 10.5 0.381
225283 149.98868 2.6962249 0.2514 10.03 1.648
225284 150.1662 2.6969728 0.5363 10.3 6.195
225417 150.03465 2.6991153 0.5088 10.5 8.541
225427 150.31816 2.6982386 0.3883 10.17 3.004
225429 150.35867 2.6970479 0.3275 10.4 4.731
225445 150.14574 2.6953714 0.3539 10.88 0.881
225460 150.11293 2.698091 0.3985 10.67 0.489
225462 150.06783 2.6981094 0.5375 10.8 1.175
225588 150.10803 2.6955667 0.3234 10.37 11.899
225636 150.13229 2.7010348 0.368 10.18 1.146
225677 150.14616 2.698525 0.3607 10.88 19.002
225733 150.304 2.7028069 0.5767 10.17 0.869
225745 150.16026 2.6993163 0.2993 10.52 7.045
225753 150.15378 2.6987889 0.3562 10.76 0.887
225764 150.14777 2.7021985 0.3569 10.21 1.409
225778 150.12956 2.6941459 0.3417 10.56 7.398
225895 150.25002 2.7039797 0.4002 10.17 3.675
225901 150.00842 2.7045591 0.5462 10.56 11.552
225941 150.04233 2.6948354 0.2477 11.06 1.863
225945 150.35265 2.7054846 0.4863 10.04 5.874
225966 150.25443 2.7048924 0.3959 10.11 1.646
226077 150.21967 2.7048385 0.2568 10.16 0.758
226084 150.06947 2.7036278 0.417 10.74 10.19
226212 150.18591 2.7058239 0.4839 10.64 10.184
226222 150.14188 2.7070239 0.5211 10.75 1.854
226230 150.36867 2.7078354 0.5103 10.21 3.617
226254 150.25439 2.7042451 0.3982 10.86 0.665
226294 150.12167 2.7071462 0.3358 10.47 3.408
226316 150.24973 2.7072597 0.5972 11.29 1.231
226353 150.3141 2.708811 0.4926 10.51 36.935
226438 150.11583 2.7094409 0.3443 10.34 0.21
226450 150.11967 2.7097363 0.343 10.59 1.427
226467 149.96759 2.7109542 0.3183 10.12 2.029
226578 149.94633 2.7117307 0.3981 10.1 4.912
226585 150.09715 2.7102878 0.3519 10.45 0.419
226592 150.30614 2.7120245 0.4084 10.77 1.364
226600 150.07553 2.7131505 0.4189 10.08 2.068
226666 150.21683 2.7138417 0.5195 10.15 2.263
226684 150.22202 2.7137191 0.4012 10.5 0.329
226706 150.11041 2.7082925 0.3454 11.31 1.928
226801 150.2063 2.7137177 0.2972 10.12 0.18
226813 150.07785 2.7123141 0.2388 10.37 0.164
226845 150.32735 2.7164364 0.5319 10.01 0.518
226846 150.35414 2.7152801 0.362 10.17 4.997
226854 149.91093 2.7158349 0.4951 10.43 5.232
226988 149.90816 2.7183554 0.4968 10.15 0.513
227041 149.90736 2.7172158 0.4895 10.96 0.37
227109 150.33304 2.7174203 0.2566 10.5 0.205
227149 150.36488 2.7199945 0.3591 10.06 3.517
227266 150.34785 2.7217717 0.4656 10.35 3.652
227327 150.17601 2.7200303 0.5243 10.45 15.843
227341 150.19936 2.721952 0.5234 10.54 9.532
227353 150.3541 2.7202024 0.4188 11.05 5.792
227578 150.02264 2.725667 0.3573 10.68 0.241
227687 150.02248 2.7264347 0.3405 10.23 6.378
227711 150.10312 2.726764 0.4413 10.46 0.368
227721 150.12213 2.7274697 0.3278 10.13 2.519
227724 150.23172 2.7273619 0.5937 10.17 3.077
227733 150.03522 2.7278211 0.4977 10.21 2.16
227767 150.08246 2.727067 0.3552 10.23 0.893
227780 150.07027 2.7242906 0.2651 10.65 17.622
227783 149.98018 2.727803 0.5119 10.47 5.574
227820 149.91843 2.7267683 0.389 10.77 1.752
227868 150.02969 2.7287042 0.3838 10.96 0.539
228005 149.92482 2.7313395 0.522 10.23 3.612
228029 150.07417 2.7315688 0.4209 10.69 0.208
228064 150.06631 2.730881 0.4089 10.65 0.576
228103 150.11946 2.731694 0.3288 10.23 2.195
228204 150.21399 2.7334094 0.3598 10.41 2.125
228215 150.22925 2.7317703 0.5961 10.79 0.463
228269 150.33157 2.7351518 0.5015 10.61 0.25
228366 150.12595 2.7372642 0.5066 10.27 0.381
228382 150.36549 2.7354431 0.4539 10.1 2.759
228413 150.19398 2.7366905 0.2963 10.17 1.141
228424 150.1113 2.7357633 0.347 10.62 0.256
228476 150.09154 2.7367187 0.4335 10.49 0.377
228542 150.35187 2.7372444 0.352 10.37 0.735
228576 150.32599 2.739006 0.5056 11.06 1.77
